a,b,c,d,label
1506.66,2158.35,1871.63,635.07,2
1504.42,2141,1808.15,574.08,2
1496.86,2145.2,1848.38,623.69,2
1495.16,2134.99,1849.61,642.98,2
1486.62,2136.06,1917.17,701.9,2
1502.05,2141.06,1879.93,656.08,2
1505.68,2144.24,1832.46,630.34,2
1506.55,2151.05,1765.42,571.8,2
1499.53,2154.62,1804.65,618.16,2
1503.12,2152.91,1851.34,650.88,2
1507.19,2155.64,1782.59,583.85,2
1509.82,2152.01,1736.1,528.56,2
1506.19,2157.05,1688.33,494.7,2
1499.25,2149.26,1753.64,559.04,2
1500.29,2148.84,1768.22,553.11,2
1504.33,2151.57,1821.88,585.56,2
1501.64,2155.61,1743.14,518.56,2
1504.09,2152.1,1746.92,536.7,2
1503.72,2150.46,1819.63,596.11,2
1501.88,2140.23,1891.39,662.72,2
1504.8,2147.57,1889.26,649.17,2
1505.9,2148.14,1820.07,591.29,2
1498.88,2133.62,1850.73,631.68,2
1494.3,2123.28,1843.69,636.61,2
1501.03,2137.07,1917.53,699.34,2
1501.63,2140.94,1881.57,655.73,2
1497.45,2136.73,1827.3,619.5,2
1487.38,2133.28,1752.88,565.88,2
1476.93,2128.44,1797.62,619.15,2
1482.2,2136.17,1847.79,650.06,2
1490.49,2138.97,1778.74,585.24,2
1494.45,2140.7,1734.73,533.22,2
1491.48,2133.32,1684.44,490.39,2
1493.16,2135.28,1758.06,565.95,2
1504.77,2140.94,1763.27,553.09,2
1498.53,2146.04,1812.91,587.95,2
1501.28,2153.52,1735.02,514.05,2
1495.46,2145.73,1735.62,530.79,2
1504,2143.63,1805.63,587.4,2
1493.14,2141.09,1885.41,662.34,2
1492.27,2138.93,1885.81,647.53,2
1502.24,2147.36,1817.09,587.35,2
1499.95,2146.47,1860.29,642.19,2
1488.46,2140.76,1863.83,658.52,2
1485.24,2135.21,1940.39,724.07,2
1492.04,2144.32,1895.76,672.34,2
1491.7,2137.28,1847.71,636.4,2
1500.03,2139.96,1779.98,571.79,2
1501.83,2143.34,1828.52,633.02,2
1504.57,2152.07,1881.28,672.29,2
1510.68,2156.52,1802.54,592.1,2
1511.24,2151.13,1751.68,533,2
1506.33,2142.97,1711.15,508.48,2
1501.9,2143.25,1783.93,580.42,2
1494.64,2139.6,1779.32,565.32,2
1495.62,2141.38,1830.05,600.4,2
1503.44,2137.37,1754.75,524.71,2
1499.4,2133.66,1751.06,537.81,2
1491.62,2131.38,1820.13,595.13,2
1491.16,2123.03,1893.82,664.51,2
1505.15,2133.81,1897.43,649.63,2
1506.54,2132.57,1832,596.39,2
1507.04,2128.93,1874.95,646.11,2
1504.57,2119.01,1873.44,658.97,2
1502.48,2117.05,1943.5,722.42,2
1512.35,2122.95,1902.43,667.88,2
1504.54,2120.91,1854.45,632.26,2
1502.76,2123.44,1777.08,568.56,2
1500.93,2117.1,1815.82,617.87,2
1507,2116.09,1873.94,649.89,2
1504.7,2117.5,1797.26,576.36,2
1512.6,2114.63,1749.39,523.5,2
1512.19,2115.08,1701.45,493.73,2
1510.48,2114.52,1770.84,558.1,2
1515.9,2127.18,1775.41,554.88,2
1523.02,2127.61,1823.12,593.35,2
1523.34,2133.21,1756.65,526.82,2
1523.55,2129.46,1760.05,536.93,2
1521.89,2128.1,1819.18,591.75,2
1515.52,2123.53,1889.94,657.73,2
1520.95,2127.67,1896.37,652.51,2
1525.05,2131.52,1827.92,587.86,2
1526.08,2133.58,1871.86,647.06,2
1524.46,2133.38,1864.66,658.09,2
1523.93,2135.3,1939.27,718.89,2
1530.04,2136.66,1895.55,667.06,2
1528.07,2139.4,1851.06,636.63,2
1528.73,2133.82,1782.14,575.39,2
1519.5,2131.83,1828.54,627.17,2
1529.42,2140.11,1760.44,565.49,2
1518.79,2125.25,1754.28,570.01,2
1516.98,2133.66,1827.39,628.69,2
1520.83,2133.81,1784.79,577.54,2
1521.37,2128.59,1783.94,559.38,2
1522.7,2137.34,1719.56,500.38,2
1522.1,2136.96,1755.02,543.79,2
1524.1,2137.82,1804.86,582.78,2
1519.04,2140.98,1885.95,651.49,2
1525.04,2142.03,1842.83,605.51,2
1514.55,2138.79,1792.95,568.45,2
1515.26,2132.36,1869.93,644.48,2
1516.59,2130.18,1911.64,691.37,2
1518.26,2133.3,1956.99,730.4,2
1512.49,2127.92,1882.82,650.82,2
1513.04,2132.69,1873.54,658.05,2
1512.83,2124.36,1817.53,620.17,2
1509.58,2122.26,1890.15,689.61,2
1509.73,2127.55,1893.44,678.39,2
1512.63,2128.04,1818.31,608.75,2
1521.48,2128.32,1749.62,538.55,2
1520.13,2125.6,1746.14,558.45,2
1511.23,2122.23,1824.63,617.9,2
1515.63,2123.83,1780.83,578.92,2
1521.3,2138.79,1777.74,568.52,2
1513.67,2133.75,1701.78,502.94,2
1510.49,2126.61,1738.9,543.69,2
1505.49,2127.52,1787.81,575.96,2
1502.74,2124.49,1859.9,630.34,2
1501.87,2133.55,1820.89,589.51,2
1493.21,2119.5,1772.29,553.7,2
1490.76,2119.95,1853.75,624.74,2
1486.46,2110.1,1902,680.07,2
1492.81,2119.59,1939.64,706.77,2
1493.25,2121.6,1870.85,644.45,2
1488.43,2123.8,1879.48,660.77,2
1494.49,2129.36,1820.84,627.21,2
1493.52,2126.8,1898.95,696.28,2
1490.93,2126.8,1897.99,680.64,2
1498.79,2137.86,1826.43,622.21,2
1500.49,2130.48,1747.23,553.29,2
1493.41,2131.13,1755.23,566.43,2
1489.66,2127.04,1823.19,623.23,2
1497.49,2129.12,1784.5,573.77,2
1507.74,2133.18,1789.03,555.29,2
1508.66,2136.36,1722.79,501.66,2
1506.92,2143.53,1764.33,554.89,2
1501.84,2137.73,1811.31,585.24,2
1499.52,2132.32,1885.86,643.4,2
1500.52,2139.42,1845.5,594.83,2
1499.8,2142.76,1802.57,571.06,2
1493.87,2136.7,1875.64,634.08,2
1490.6,2126.11,1921.35,681.47,2
1489.51,2132.62,1969.32,710.56,2
1491.67,2141.72,1893.19,643.66,2
1491.28,2127.02,1892.24,656.46,2
1494.66,2128.35,1850.25,633.83,2
1494.92,2130.77,1920.11,701.99,2
1488.58,2135.09,1917.67,689.63,2
1492.46,2136.34,1847.25,628.6,2
1498.6,2136.83,1773.97,552.44,2
1495.93,2140.18,1773.03,571.31,2
1494.78,2146.81,1842.33,627.21,2
1498.62,2142.83,1801.14,580.95,2
1503.94,2139.63,1794.38,564.15,2
1498.14,2132.9,1724.38,496.59,2
1490.98,2134.39,1769.25,550.57,2
1504.24,2140.86,1815.91,576.67,2
1509.83,2140.05,1889.41,642.29,2
1510.84,2138.19,1845.52,588.79,2
1502.83,2144.95,1803.13,551.37,2
1497.6,2130.55,1866.48,620.3,2
1494.55,2129.85,1908.83,665.2,2
1489.06,2124.64,1953.71,696.78,2
1484.8,2126.39,1883.63,629.95,2
1485.84,2124.56,1881.45,642.28,2
1490.81,2123.86,1836.13,614.26,2
1484.48,2130.67,1910.93,688.09,2
1493.51,2133.01,1908.06,668.33,2
1494.2,2136.72,1839.06,606.75,2
1499.31,2136.37,1764.81,530.1,2
1478.16,2116.59,1756.74,540.86,2
1485.1,2128.37,1828.81,595.82,2
1485.74,2130.56,1790.43,545.19,2
1485.92,2135.67,1794.66,536.49,2
1486,2132.37,1717.11,474.73,2
1482.3,2135.29,1767.92,530.54,2
1477.47,2143.43,1812.5,564.4,2
1473.34,2142.26,1884.97,624.44,2
1492.26,2168.58,1849.57,588.34,2
1493.31,2164.78,1806.68,556.88,2
1487.38,2165.94,1869.45,621.52,2
1484.08,2166.33,1916.53,667.34,2
1484.24,2163.03,1963.11,699.02,2
1481.07,2159.89,1891.38,628.14,2
1483.95,2154.94,1887.77,638.45,2
1488.72,2166.87,1844.95,607.96,2
1485.31,2164.75,1913.51,682.59,2
1483.81,2162.71,1914.91,666.88,2
1490.39,2169.46,1843.78,606.32,2
1495.74,2184.05,1770.99,539.29,2
1494.56,2180.3,1771.57,555,2
1502.88,2187.39,1842.74,613.9,2
1503.95,2192.87,1805.98,565.84,2
1509.28,2194.46,1800.37,544.02,2
1503.88,2199.23,1726.19,484.07,2
1501.57,2196.34,1778.54,537.69,2
1500.2,2190.48,1816.01,564.65,2
1504.5,2200.93,1895.52,634.24,2
1513.83,2207.87,1848.52,573.61,2
1500.43,2196.09,1804.46,547.55,2
1493.75,2191.36,1872.72,614.71,2
1485.34,2188.88,1912.66,665.52,2
1485.05,2194.36,1962.63,694.44,2
1485.62,2192.69,1882.72,622.48,2
1490.88,2182.22,1879.91,628.09,2
1492.33,2185.08,1833.73,597.3,2
1493.79,2191.12,1911.77,674.37,2
1490.95,2189.01,1912.49,656.76,2
1491.76,2191.4,1835.8,596.65,2
1494.88,2187.04,1757.92,525.82,2
1489.16,2177.99,1756.33,536.69,2
1488.71,2174.15,1706.66,500.01,2
1488.53,2170.16,1777.79,572.4,2
1482.1,2173.34,1776.79,557.07,2
1482.69,2166.02,1705.01,496.4,2
1483.64,2169.13,1640.8,435.95,2
1489.3,2179.95,1643.4,450.55,2
1485.41,2168.31,1711.82,512.2,2
1480.16,2174.87,1666.97,454.84,2
1484.8,2178.56,1665.75,435.86,2
1486,2182.69,1597.75,376.78,2
1484.84,2182.07,1639,423.69,2
1490.22,2184.6,1677.56,452.59,2
1485.13,2178.3,1678.08,467.73,2
1495.45,2189.25,1748.91,525.64,2
1493.07,2183.74,1818.73,595.9,2
1496.29,2187.38,1826.18,583.12,2
1498.89,2189.07,1752.72,521.78,2
1494.09,2184.2,1792.69,564.4,2
1491.78,2182.69,1799.32,576.01,2
1486.67,2180.5,1865.05,640.1,2
1495.03,2185.51,1830.01,595.2,2
1493.99,2187.08,1783.18,562.04,2
1493.94,2187.94,1850.14,632.88,2
1495.89,2192.56,1854.64,621.43,2
1500.15,2197.43,1901.56,658.49,2
1500.45,2194.77,1829.38,579.75,2
1505.17,2198.14,1787.11,527.08,2
1511.53,2203.85,1744.06,493.74,2
1504.63,2202.39,1818.48,564.15,2
1505,2206.69,1818.81,551.34,2
1496.59,2207.78,1870.11,587.43,2
1505.61,2213.22,1799.65,520.19,2
1509.05,2212.26,1803.38,539.86,2
1509.83,2220.14,1873.18,603.42,2
1511.07,2213.73,1943.18,672.98,2
1518.26,2226.99,1945.4,655.09,2
1516.87,2220.31,1871.75,598.02,2
1508.88,2208.41,1905.09,640.19,2
1511.82,2203.2,1899.05,651.49,2
1509.09,2201.89,1975.86,715.47,2
1503.39,2211.04,1935.1,667.3,2
1510.14,2213.57,1886.99,637.35,2
1512.77,2214.8,1811.39,580.83,2
1515.4,2213.84,1864.55,636,2
1512.37,2221.43,1911.68,668.24,2
1520.81,2225.26,1836.7,597.66,2
1521.26,2232.84,1794.05,548.28,2
1520.58,2229.18,1745.37,511.25,2
1514.52,2228.81,1824.82,585.33,2
1516.14,2230.93,1819.32,567.95,2
1510.8,2227.47,1867.92,602.64,2
1520.34,2239.98,1786.65,522.2,2
1511.47,2239.6,1797.35,543.71,2
1516.23,2235.67,1868.81,604.74,2
1506.71,2234.6,1937.77,672.56,2
1513.03,2235.42,1943.47,661.81,2
1513.6,2235.64,1861.6,597.36,2
1510.93,2236.14,1908.73,648.21,2
1503.91,2230.47,1909.46,661.97,2
1502.15,2235.71,1980.53,721.1,2
1502.66,2225.26,1929.12,667.39,2
1499.63,2225.65,1877.54,629.93,2
1496.55,2224.54,1807.26,570.21,2
1483.88,2218.94,1847.13,619.14,2
1496.83,2219.47,1889.72,651.68,2
1490.05,2224.85,1821.57,575.34,2
1495.24,2230.37,1781.61,530.56,2
1497.69,2232.53,1737.11,496.48,2
1496.02,2229.25,1811.72,564.34,2
1496.99,2245.42,1812.61,552.75,2
1490.9,2245.45,1862.28,587.03,2
1496.16,2250.39,1787.75,513.58,2
1497.55,2252.84,1787.41,529.87,2
1489.18,2242.91,1851.16,582.84,2
1480.18,2228.45,1931.96,653.53,2
1476.06,2230.96,1928.08,640.64,2
1473.82,2227.59,1847.81,571.46,2
1475.59,2225.87,1893.57,627.34,2
1478.37,2226.3,1892.89,642.02,2
1479.76,2230.75,1964.84,705.66,2
1483.88,2223.98,1926.29,656.44,2
1482,2232.68,1877.26,618.63,2
1478.27,2231.79,1801.22,550.87,2
1483.51,2237.97,1842.67,602.07,2
1482.55,2233.96,1890.02,636.52,2
1491.23,2234.57,1815.15,562.26,2
1495.4,2241.35,1777.97,516.5,2
1498.64,2240.51,1731.99,482.65,2
1490.58,2235.16,1800.43,553.99,2
1498.43,2238.45,1806.4,541.28,2
1497.67,2237.22,1857.67,573.22,2
1491.42,2234.55,1783.71,504.5,2
1491.25,2237.85,1784.56,518.49,2
1491.32,2238.14,1859.89,585.58,2
1501.84,2243.99,1923.36,650.13,2
1487.5,2249.82,1927.58,638.08,2
1500.15,2258.67,1855.56,570.06,2
1495.86,2262.83,1897.55,623.35,2
1498.22,2254.28,1893.6,634.16,2
1480.77,2256.25,1972.64,707.91,2
1484.79,2252.51,1924.51,660.47,2
1480.64,2248.17,1878.43,623.17,2
1485.17,2253.45,1806.17,562.3,2
1478.06,2245.2,1856.29,613.53,2
1486.83,2254.17,1907.48,649.53,2
1487.8,2246.02,1834.49,578.19,2
1489.7,2241.25,1792.15,533.67,2
1489.94,2240.38,1742.68,496.75,2
1484.84,2235.07,1812.78,562.26,2
1502.57,2250.17,1819.48,555.24,2
1505.23,2245.14,1865.37,583.54,2
1512.05,2259.61,1795.34,522.71,2
1502.85,2247.14,1791.89,527.25,2
1497.51,2246.74,1869.43,595.14,2
1498.83,2248.14,1943.44,666.69,2
1499.48,2252.49,1942.54,654.55,2
1504.7,2255.85,1871.99,590.66,2
1498.29,2251.41,1922.08,650.17,2
1491.67,2237.64,1914.95,657.49,2
1487.13,2232.24,1986.02,719.45,2
1501.6,2243.03,1942.2,663.95,2
1497.6,2235.27,1886.06,624.26,2
1500.52,2229.73,1811.16,560.47,2
1492.21,2227.47,1849.15,606.27,2
1492.94,2225.83,1889.56,636.89,2
1490.26,2221.39,1821.29,567.34,2
1496.23,2223.59,1781.34,522.52,2
1494.04,2221.61,1734.52,484.08,2
1488.01,2228.98,1802.76,557.2,2
1483.06,2225.28,1800.96,545.43,2
1478.04,2228.55,1846.14,568.76,2
1481.49,2231.25,1771.49,495,2
1479.5,2225.11,1762.76,503.81,2
1479.73,2223.81,1842.47,569.07,2
1481.42,2226.55,1921.2,642.94,2
1493.94,2229.28,1919.93,631.45,2
1487.71,2227.85,1838.64,561.68,2
1471.13,2216.61,1882.27,611.73,2
1465.07,2208.6,1890.91,628.67,2
1468.53,2214.07,1966.34,695.59,2
1465.61,2212.95,1913.08,638.8,2
1460.64,2216.85,1860.94,605.26,2
1457.84,2215.27,1792.88,555.01,2
1456.44,2217.96,1835.41,601.86,2
1457.09,2215.17,1881.74,632.1,2
1452.68,2214.63,1801.58,551.75,2
1456.7,2219.51,1874.56,611.91,2
1460.81,2225.46,1830.8,562.87,2
1458.32,2225.63,1825.61,550.72,2
1457.52,2218.4,1753.91,496.04,2
1446.26,2221.52,1799.79,548.14,2
1456.44,2222.88,1851.67,584.75,2
1457.24,2222.3,1920.93,643.05,2
1458.12,2229.03,1879.47,597.75,2
1449.27,2212.49,1829.46,553.63,2
1463.48,2219.47,1900.51,624.15,2
1453.43,2214.25,1946.65,673.96,2
1451.35,2214.79,1995.79,707.97,2
1452.06,2211.11,1921.27,633.57,2
1449.15,2207.26,1914.46,643.82,2
1445.17,2199.22,1866.87,610.67,2
1436.1,2195.65,1943.57,681.68,2
1449.59,2203.86,1940.23,670.38,2
1449.7,2204.81,1873.62,615.46,2
1453.37,2201.91,1804.64,550.42,2
1452.97,2197.05,1801.03,558.55,2
1448.72,2197.44,1873.22,612.98,2
1449.13,2197.84,1828.91,559.26,2
1447.07,2200.68,1834.3,551.61,2
1453.54,2203.04,1755.85,492.54,2
1450.33,2197.14,1800.08,542.25,2
1453.07,2201.4,1854.7,578.01,2
1452.81,2202.89,1931.78,647.06,2
1460.14,2209.57,1886.45,596.82,2
1453.69,2200.7,1835.04,558.41,2
1450.7,2195.77,1909.61,629.82,2
1455.94,2185.63,1954.25,676.46,2
1448.28,2192.81,2000.59,709.02,2
1451.55,2194.98,1928.54,639.21,2
1460.55,2197.39,1924.52,650.25,2
1465.6,2183.04,1874.68,617.05,2
1458.83,2183.36,1953.34,696.86,2
1457.61,2186.1,1954.82,684.78,2
1458.06,2199.15,1879.7,623.59,2
1464.02,2201.81,1804.12,547.68,2
1463.25,2204.19,1806.61,555.15,2
1455.78,2200.84,1875.17,615.61,2
1461.54,2196.84,1831.54,561.91,2
1454.47,2194.46,1876.52,611.85,2
1457.15,2201.06,1926.91,642.48,2
1461.19,2201.27,2006.18,714.07,2
1461.47,2211.79,1967.26,667.78,2
1466.49,2209.89,1921.41,634.58,2
1464.53,2206.95,1993.86,712.31,2
1461.47,2201.07,2031.92,757.46,2
1464.73,2208.34,2085.91,789.86,2
1474.95,2208.34,2011.87,718.82,2
1466.58,2204.51,2005.78,726.58,2
1453.19,2197.02,1954.87,686.25,2
1453.76,2192.57,2018.18,755.01,2
1462.57,2201.89,2028.2,742.34,2
1476.86,2209.74,1948.95,680.69,2
1478.35,2217.82,1877.81,610.77,2
1488.4,2219.12,1884.99,628.21,2
1492.96,2229.16,1965.41,707.64,2
1499.13,2230.89,1919.12,647.44,2
1512.25,2232.23,1923.82,638.58,2
1509.83,2232.57,1849.97,574.03,2
1501.43,2229.5,1894.39,621.75,2
1500.42,2212.66,1939.82,649.11,2
1489.94,2205.64,2003.71,711.01,2
1486.7,2200.94,1964.91,660.17,2
1482.59,2198.59,1911.46,631.51,2
1465.78,2187.17,1977.97,694.25,2
1454.45,2173.73,2021.1,746.29,2
1451.7,2186.21,2069.23,781.35,2
1457.55,2186.42,1993.53,707.44,2
1447.11,2172.35,1988.73,715.79,2
1450.27,2175.83,1973.89,679.04,2
1447.17,2179.82,2027.65,758.96,2
1446.65,2175.27,2013.06,735.62,2
1460.36,2178.76,1939.99,671.93,2
1468.64,2180.18,1870.13,602.08,2
1467.43,2175.94,1865.37,616.11,2
1468.24,2172.89,1938.92,674.49,2
1474.03,2175.67,1897.74,627.39,2
1478.03,2179.22,1901.51,615.85,2
1478.29,2185.41,1825.07,552.89,2
1477.98,2169.26,1871.07,599.9,2
1484.38,2183.53,1923.25,637.3,2
1481.68,2180.44,1998.1,695.87,2
1488.94,2181.31,1959.47,648.5,2
1490.63,2182.96,1911.45,615.42,2
1497.27,2190.51,1986.47,688.02,2
1491.95,2192.79,2024.83,740.34,2
1495.06,2189.64,2076.59,780.82,2
1493.33,2182.81,2007.72,709.26,2
1496.99,2183.39,2007.44,723.42,2
1503.7,2186.5,1967.61,697.46,2
1510.08,2192.32,2038.94,767.68,2
1496.94,2190.26,2036.12,752.64,2
1500.62,2190.03,1958.93,684.57,2
1511.2,2193.48,1881.99,607.9,2
1504.55,2187.59,1875.58,619.37,2
1499.71,2188.15,1952.92,688.26,2
1508.93,2186.83,1911.21,633.47,2
1515.78,2195.56,1913.87,621.89,2
1514.12,2174.43,1832.83,558.34,2
1503.18,2163.03,1905.27,621.72,2
1506.35,2167.07,1870.82,575.88,2
1511.21,2163.41,1813.88,534.87,2
1509.22,2161.78,1890.77,608.23,2
1507.49,2159.07,1926.27,647.51,2
1501.7,2168.68,1979.76,686.16,2
1518.71,2173.26,1908.06,614.38,2
1511.69,2170.52,1895.08,627,2
1511.62,2167.02,1847.03,592.85,2
1506.19,2160.58,1924.63,666.1,2
1504.65,2166.97,1926.81,657.48,2
1516.53,2165.88,1852.32,589.29,2
1522.02,2175.03,1785.08,520.99,2
1510.7,2171.17,1779.21,527.93,2
1509.41,2166.78,1847.73,595.54,2
1511.54,2167.91,1810.86,543.76,2
1519.38,2180.68,1812.11,533.11,2
1525.8,2182.2,1732.84,467.92,2
1518.99,2180.25,1775.24,518.91,2
1526.35,2183.48,1831.79,558.61,2
1522.05,2179.06,1901.08,615.74,2
1526.39,2185.57,1861.55,566.54,2
1529.35,2179.74,1810.37,534.04,2
1513.84,2176.49,1889.13,614.07,2
1516.59,2175.57,1927.23,668.28,2
1521.77,2168.36,1973.08,698.12,2
1517.67,2174.87,1899.9,624.68,2
1517.46,2176.81,1893.39,635.6,2
1514.96,2178.47,1852.55,581.8,2
1508.95,2173.66,1807.04,553.69,2
1513.82,2186.23,1735.21,492.18,2
1513.91,2189.82,1777.41,539.75,2
1507.8,2189.7,1823.98,574.31,2
1517.38,2195.38,1752.57,502.61,2
1519.92,2194.41,1703.68,450.47,2
1516.76,2192.37,1654.55,413.29,2
1510.09,2191.91,1724.5,487.13,2
1504.69,2183.86,1727.63,470.8,2
1510.58,2188.73,1776.8,504.19,2
1504.21,2186.68,1707.65,431.29,2
1504.83,2187.89,1703.51,446.35,2
1504.01,2184.98,1777.85,509.17,2
1508.33,2173.32,1852.87,582.87,2
1509.46,2189.29,1860.31,572.04,2
1511.4,2187.36,1780.34,503.17,2
1515.17,2189.83,1816.88,553.85,2
1505.18,2178.79,1812.62,564.66,2
1500.91,2177.55,1887.65,625.04,2
1506.84,2183.59,1844.69,577.7,2
1505.78,2181.75,1796.05,546.73,2
1503.13,2195.93,1730.7,491.95,2
1498.92,2179.74,1768.74,539.8,2
1502.93,2187.65,1824.02,575.7,2
1507.93,2196.59,1751.54,503.56,2
1511.19,2200.17,1709.4,457.66,2
1513.97,2207.63,1656.8,421.96,2
1508.19,2208.51,1730.17,491.7,2
1520.45,2206.97,1743.82,486.51,2
1522.74,2208.99,1800.43,526.59,2
1524.84,2207.58,1725.99,453.38,2
1514.35,2204.41,1719.86,470.12,2
1512.67,2201.54,1793.06,526.95,2
1508.98,2193.04,1854.22,587.19,2
1512.18,2197.4,1864.16,583.45,2
1508.33,2196.31,1787.83,517.49,2
1502.52,2192.22,1834.61,566.68,2
1487.36,2190.3,1829.24,571.94,2
1485.16,2185.1,1903.29,643.5,2
1487.14,2200.83,1857.29,591.4,2
1496.15,2196.4,1809.3,558.17,2
1492.98,2198.55,1732.79,487.74,2
1484.22,2193.43,1764.32,536.2,2
1481.3,2189.11,1817.87,570.43,2
1487.96,2189.61,1748.27,499.32,2
1501.33,2184.03,1703.68,450.5,2
1495.14,2192.96,1655.29,416.38,2
1492.78,2195.56,1728.13,492.76,2
1503.89,2199.74,1732.77,482.9,2
1496.25,2202.67,1782.34,518.57,2
1505.91,2201.59,1715.43,445.41,2
1501.98,2198.74,1717,456.36,2
1499.42,2197.28,1788.05,522.19,2
1479.78,2203.02,1861.93,595.35,2
1492.74,2202.41,1873.29,581.78,2
1485.64,2206.98,1785.54,512.04,2
1479.91,2190.25,1831.98,562.01,2
1472.38,2184.61,1835,574.65,2
1472.44,2185.82,1910.99,638.92,2
1481.1,2190.48,1867.49,590.6,2
1478.22,2187.83,1816.16,550,2
1478.07,2190.23,1736.49,480.49,2
1473.01,2186.24,1783.66,531.18,2
1470.38,2180.08,1830.48,564.89,2
1482.81,2179.6,1751.95,487.49,2
1492.7,2194.71,1712.3,440,2
1483.06,2199.77,1664.94,404.69,2
1479,2176.31,1724.14,467.64,2
1478.21,2186.72,1729.88,458.75,2
1475.93,2188.34,1781.66,495.28,2
1475.62,2191.57,1704.26,420.7,2
1482.22,2194.7,1705.22,433.06,2
1473.94,2182.98,1782.85,496.88,2
1470.79,2173.85,1854.84,573.38,2
1478.03,2174.1,1860.88,560.24,2
1477.16,2183.57,1794.08,501.88,2
1464.79,2177.23,1827.66,544.51,2
1463.59,2176.48,1830.04,557.64,2
1457.81,2180.48,1903.54,617.23,2
1461.5,2182.68,1862.42,565.72,2
1461.66,2186.21,1810.09,538.02,2
1465.3,2190.17,1742.16,469.97,2
1458.81,2176.31,1781.83,518.51,2
1455.27,2179.75,1831.54,557.59,2
1462.55,2187.21,1757.89,479.29,2
1459.38,2183.75,1720.58,428.76,2
1449.16,2176.63,1670.15,382.6,2
1450.49,2176.16,1753.64,462.57,2
1448.49,2179.55,1752.87,454.41,2
1445.64,2180.89,1800.85,491.42,2
1453.23,2186.11,1723.75,422.33,2
1443.12,2181.9,1722.47,425.04,2
1446.21,2185.92,1797.53,495.04,2
1446.16,2184.61,1869.78,574.49,2
1439.26,2188.68,1875.16,558.41,2
1438.28,2180.93,1793.05,490.57,2
1439.34,2179.38,1844.36,542.99,2
1437.13,2172.75,1838.65,550.58,2
1436.53,2175.68,1913.27,618.6,2
1437.12,2187.16,1877,575.73,2
1439.4,2185.78,1825.07,541.02,2
1447.66,2184.61,1751.45,477.24,2
1436.01,2183.26,1794.85,520.53,2
1440.32,2182.11,1841.72,560.77,2
1447.1,2191.65,1765.47,488.51,2
1438.31,2200.45,1729.39,434.81,2
1437.92,2195.92,1678.96,397.58,2
1443.54,2192.24,1747.07,468.03,2
1442.68,2188.21,1753.59,455.59,2
1449.92,2194.6,1801.19,489.08,2
1451.45,2199.02,1729.94,420.36,2
1442.79,2192,1716.87,422.66,2
1442.2,2190.3,1801.18,499.26,2
1438.32,2188.69,1881.13,575.86,2
1437.68,2185.15,1882.71,562.65,2
1441.76,2192.97,1804.21,494.71,2
1443.01,2183.73,1844.33,538.74,2
1432.55,2176.39,1830.46,545.56,2
1426.56,2178.23,1909.93,608.17,2
1426.55,2182.44,1872.04,564.53,2
1438.41,2184.56,1823.63,530.29,2
1439.74,2181.78,1753.32,470.84,2
1424.44,2173.84,1792.28,518.48,2
1435.07,2176.78,1841.56,548.45,2
1436.29,2186.35,1765.79,468.78,2
1435.96,2190.09,1717.04,416.54,2
1438.35,2181.37,1672.62,378.32,2
1427.4,2178.87,1742.72,453.4,2
1433.18,2187.59,1749.32,440.1,2
1434.82,2189.83,1806.21,484.67,2
1441.42,2189.98,1734.02,405.55,2
1437.91,2188.31,1725.6,416.42,2
1442.77,2192.2,1803.91,482.86,2
1444.56,2189.89,1754.63,449.75,2
1437.97,2196.82,1831.46,524.73,2
1439.09,2189.37,1877.26,577.32,2
1439.67,2199.84,1927.81,614.35,2
1442.38,2201.84,1849.69,528.06,2
1438,2200.95,1851.95,552.19,2
1439.47,2195.32,1805.68,517.67,2
1435.67,2191.91,1882.15,590.22,2
1436.96,2194.92,1880.62,574.98,2
1443.94,2205.15,1810.75,515.99,2
1444.2,2211.08,1734.58,443.52,2
1436.93,2207.95,1733.84,455.04,2
1437.56,2206.82,1814.27,521.96,2
1440.2,2208.29,1762.4,460.79,2
1448.28,2213.35,1772.02,450.12,2
1452.33,2217.5,1702.52,391.79,2
1443.67,2214.22,1742.93,442.99,2
1442.67,2209.75,1786.51,473.17,2
1432.44,2213.73,1871.18,536.43,2
1436.77,2218.36,1818.99,481.74,2
1444.53,2215.27,1775.76,448.13,2
1432,2218.2,1841.63,518.65,2
1430.55,2207.61,1886.63,574.53,2
1431.12,2211.72,1939.09,610.99,2
1433.13,2215.68,1865.86,539.93,2
1430.12,2207.79,1863.57,554.92,2
1428.12,2208.61,1818.17,523.08,2
1427.63,2214.6,1892.12,593.94,2
1423.28,2207.43,1889.39,569.19,2
1424.5,2211.08,1809.83,506.96,2
1430.59,2213.19,1734.91,432.81,2
1418.75,2201.52,1730.46,445.18,2
1427.28,2206.78,1794.68,497.92,2
1427.13,2217.04,1754.95,447.02,2
1424.03,2217.19,1769.81,441.84,2
1426.37,2217.12,1696.48,385.86,2
1425.15,2215.65,1739.38,440.02,2
1424.23,2219.98,1794.72,472.5,2
1413.44,2210.94,1859.74,530.51,2
1422.7,2220.51,1820.9,480.18,2
1422.74,2214.63,1768.33,444.56,2
1409.28,2206.14,1839.37,518.78,2
1402.37,2197.17,1880.53,571.53,2
1402.37,2204.34,1930.81,598.38,2
1408.15,2208.28,1849.39,516.91,2
1403.03,2198.47,1843.82,524.99,2
1396.3,2186.51,1794.25,492.59,2
